Date,CSIQ,CHF,MCPHY.PA,TPIC,OTLY,CRBN.AS,ENPH,RDUS,EKOP.BR,ALCRB.PA,WAGA.PA,BLKB,SK.PA,Gold,SPWR,UMI.BR,LHYFE.PA,DNQA.F,ALWTR.PA,NK.PA,HASI_x,ALDLT.PA,LEONIA.MI,LIGHT.AS,ECV.DE,LBRE.DE,XYL,ERA.PA,HAIN,ZWS,CABKA.AS,BN.PA,AXS.L,TREX,ALHGR.PA,ALESE.PA,FREY,ACOMO.AS,HASI_y
2014-09-10,39.07,1.0675,10.36,,,12.125,16.290001,26.299999,,13.6,,40.25,56.036362,1245.3,24.885395,18.135,,21.389,,60.580002,,10.425,106.983002,,3.9,,37.32,84.410004,51.09,29.389999,,54.369999,95.026604,9.625,,,,17.945,
2014-09-11,39.02,1.0686,10.56,,,11.975,16.82,26.200001,,13.36,,40.709999,56.554546,1239.0,24.688932,18.002501,,21.214001,,59.990002,,10.24,106.983002,,3.85,,37.41,83.629997,51.334999,29.51,,54.490002,96.260803,9.6425,,,,17.889999,
2014-09-12,39.740002,1.0711,10.51,,,11.95,16.790001,25.719999,,13.32,,39.720001,57.754543,1231.5,24.931238,18.047501,,21.455,,59.77,,10.695,106.994003,,3.85,,37.150002,82.410004,50.77,29.26,,54.169998,73.306297,9.495,,,,18.18,
2014-09-15,37.740002,1.0692,10.36,,,11.795,16.01,25.379999,,13.06,,39.18,57.827271,1235.1,24.040602,18.0075,,21.371,,59.389999,,10.6,106.973999,,3.85,,37.18,82.110001,51.115002,29.15,,53.990002,72.565804,9.205,,,,17.615,
2014-09-16,37.529999,1.0723,10.25,,,11.585,16.98,25.200001,,13.1,,38.950001,57.327271,1236.7,24.125736,18.025,,21.436001,,59.169998,,10.54,106.986,,3.81,,37.509998,80.449997,51.34,29.34,,53.630001,72.565804,9.2825,,,,17.895,
2014-09-17,40.290001,1.0623,10.3,,,12.05,17.389999,25.76,,13.17,,39.330002,56.981819,1235.9,24.623446,18.24,,21.572001,,58.759998,,10.54,106.994003,,3.847,,37.400002,88.919998,51.055,29.27,,53.470001,70.097603,9.2875,,,,17.76,
2014-09-18,39.709999,1.0709,10.26,,,12.03,17.35,25.719999,,13.04,,39.650002,57.090908,1226.9,24.643091,18.24,,22.257,,59.490002,,10.62,106.987999,,3.89,,37.77,88.489998,51.834999,29.360001,,53.669998,70.097603,9.245,,,,17.815001,
2014-09-19,39.189999,1.0627,10.25,,,12.08,16.85,25.23,,13.21,,39.450001,57.118179,1216.6,24.020956,18.200001,,22.18,,59.889999,,10.6875,106.987999,,3.791,,37.77,86.629997,51.700001,29.700001,,53.619999,65.161102,8.95,,,,17.799999,
2014-09-22,37.599998,1.064,10.18,,,12.13,16.059999,24.950001,,13.09,,39.110001,56.872726,1217.9,22.868368,18.1775,,22.096001,,58.68,,10.8575,106.987999,,3.839,,37.330002,83.699997,50.875,28.82,,53.419998,66.148399,8.795,,,,17.91,
2014-09-23,37.849998,1.0639,9.99,,,12.1,15.58,24.77,,13.09,,38.34,55.736362,1222.0,23.025539,17.9375,,21.545,,57.509998,,10.6675,106.987999,,3.823,,37.389999,82.5,50.205002,28.85,,52.77,66.395203,8.8775,,,,17.995001,
2014-09-24,38.669998,1.0577,9.66,,,11.925,14.74,24.25,,12.97,,39.0,55.827271,1219.5,23.542894,18.0375,,21.809999,,57.580002,,10.9,106.987,,3.83,,37.380001,84.809998,51.0,28.73,,53.52,66.148399,8.9625,,,,17.705,
2014-09-25,37.889999,1.0564,9.46,,,11.855,13.98,23.58,,12.8,,38.27,55.618179,1221.9,23.516699,17.827499,,21.326,,57.259998,,10.6,106.988998,,3.78,,36.509998,83.209999,50.474998,28.24,,52.029999,67.135696,8.83,,,,17.945,
2014-09-26,37.880001,1.0509,9.29,,,11.775,14.51,23.540001,,13.14,,38.43,55.163635,1215.4,23.647675,17.682501,,21.226999,,56.990002,,10.725,106.988998,,3.8,,36.599998,83.209999,50.855,28.34,,52.279999,66.148399,8.925,,,,17.790001,
2014-09-29,37.209999,1.0511,8.97,,,11.8,15.22,22.780001,,12.96,,39.279999,54.545452,1218.8,23.339882,17.65,,21.299999,,57.709999,,10.725,106.987,,3.82,,36.25,82.0,51.119999,28.43,,52.200001,63.063099,8.9225,,,,18.0,
2014-09-30,35.77,1.0469,8.93,,,11.66,14.99,24.049999,,13.1,,39.290001,54.290909,1211.6,22.187296,17.317499,,21.59,,58.380001,,10.7625,106.994003,,3.767,,35.490002,83.43,51.174999,28.450001,,53.0,63.063099,8.6425,,,,17.855,
2014-10-01,34.189999,1.0461,8.87,,,11.905,14.44,23.940001,,12.97,,39.139999,53.609089,1215.5,21.335953,16.9575,,21.368,,57.830002,,10.89,106.986,,3.75,,34.860001,80.300003,51.145,28.129999,,52.209999,63.186501,8.38,,,,18.049999,
2014-10-02,34.779999,1.0482,8.9,,,11.9,12.51,23.67,,13.22,,39.360001,53.900002,1215.1,21.322855,16.790001,,20.945,,56.0,,10.85,106.989998,,3.751,,35.009998,77.769997,51.5,28.139999,,51.59,61.9524,8.4425,,,,17.99,
2014-10-03,34.459999,1.0332,9.06,,,11.97,12.51,23.4,,12.84,,39.330002,53.527271,1192.9,21.94499,16.5625,,20.945,,56.700001,,10.92,106.988998,,,,35.07,75.559998,51.650002,28.27,,52.0,62.5695,8.835,,,,18.0,
2014-10-06,33.43,1.0433,9.18,,,11.95,11.35,23.059999,,12.97,,39.34,54.027271,1207.3,21.421087,16.655001,,20.364,,56.599998,,11.1325,106.987,,3.71,,35.580002,76.610001,51.130001,27.68,,51.82,62.692902,8.7475,,,,17.775,
2014-10-07,32.689999,1.0452,9.1,,,11.745,11.66,22.309999,,12.99,,38.189999,53.745453,1212.4,20.661428,16.559999,,19.684,,56.139999,,11.45,106.989998,,3.71,,34.150002,75.910004,50.599998,27.18,,51.040001,61.705601,8.65,,,,17.795,
2014-10-08,32.830002,1.0505,8.93,,,11.565,11.93,22.49,,12.6,,38.41,53.663635,1206.0,21.041258,16.165001,,20.08,,54.950001,,11.525,106.989998,,3.67,,34.630001,73.870003,51.27,27.459999,,51.16,60.7183,8.8025,,,,17.99,
2014-10-09,30.280001,1.0478,8.81,,,11.39,11.23,21.629999,,13.2,,37.860001,53.527271,1225.3,19.214146,15.98,,19.885,,54.599998,,11.3275,106.987,,3.68,,33.380001,72.25,50.154999,26.59,,51.029999,61.211899,8.56,,,,17.950001,
2014-10-10,28.559999,1.0443,8.7,,,11.235,10.55,21.84,,12.67,,37.48,52.918182,1221.7,18.657497,15.4575,,19.087999,,54.189999,,10.9,106.989998,,3.66,,32.5,72.5,49.355,26.1,,50.790001,60.348099,8.1325,,,,17.66,
2014-10-13,26.23,1.0548,8.29,,,11.21,10.14,21.92,,12.93,,38.619999,52.727272,1230.0,17.668631,15.61,,19.450001,,53.830002,,10.8875,106.995003,,3.676,,31.91,73.330002,48.465,25.42,,50.700001,61.705601,7.91,,,,17.965,
2014-10-14,26.129999,1.0487,7.9,,,11.175,10.46,22.33,,12.7,,39.330002,53.054546,1234.3,18.009169,15.5,,19.174999,,54.029999,,10.625,106.989998,,3.733,,32.700001,74.309998,49.095001,25.6,,50.490002,61.458801,7.9775,,,,17.9,
2014-10-15,26.959999,1.0638,7.91,,,10.875,11.33,22.27,,12.5,,39.279999,52.745453,1244.8,18.59201,15.21,,18.261999,,51.889999,,10.25,106.989998,,3.661,,33.299999,71.209999,49.200001,25.74,,50.310001,59.2374,8.2475,,,,17.125,
2014-10-16,28.549999,1.061,8.5,,,10.56,12.81,22.52,,11.3,,39.59,52.472729,1241.2,18.932547,15.25,,17.42,,51.59,,9.5,106.984001,,3.572,,34.040001,73.400002,49.345001,26.23,,50.470001,56.275501,8.5075,,,,17.5,
2014-10-17,27.719999,1.0566,8.21,,,11.035,12.02,22.34,,12.25,,39.66,53.118179,1239.0,19.259987,15.285,,18.24,,53.18,,9.9425,106.988998,,3.616,,34.209999,73.309998,50.115002,26.68,,50.91,59.607601,8.6275,,,,17.459999,
2014-10-20,28.620001,1.061,8.25,,,11.52,12.23,22.75,,12.16,,39.700001,52.963634,1244.7,19.875572,15.2975,,18.0,,53.369999,,9.95,106.988998,,3.68,,33.709999,73.050003,51.029999,26.77,,50.110001,60.7183,8.6675,,,,17.629999,
2014-10-21,30.85,1.0535,8.17,,,11.765,13.8,22.84,,12.1,,40.43,54.127274,1251.7,20.798952,15.71,,18.344,,54.700001,,10.045,106.989998,,3.623,,34.509998,75.709999,51.759998,27.379999,,50.93,61.211899,8.7725,,,,17.725,
2014-10-22,29.26,1.0482,8.21,,,11.86,13.02,22.459999,,12.3,,39.790001,54.172726,1245.5,19.967257,16.15,,18.417,,55.25,,10.3,106.987,,3.634,,34.060001,75.330002,51.154999,26.879999,,50.599998,62.446098,8.7575,,,,17.934999,
2014-10-23,29.85,1.048,7.99,,,11.915,13.6,22.610001,,12.48,,40.48,54.127274,1229.1,20.438768,15.765,,18.684,,55.759998,,10.34,106.994003,,3.699,,35.049999,75.720001,51.299999,27.48,,51.029999,61.9524,8.85,,,,17.91,
2014-10-24,29.540001,1.0504,7.6,,,12.5,13.4,22.59,,12.48,,40.59,58.5,1231.8,20.471514,15.65,,18.686001,,55.580002,,10.3,106.988998,,3.695,,35.34,74.239998,51.25,27.52,,50.599998,63.433399,9.195,,,,17.790001,
2014-10-27,28.85,1.0532,7.4,,,12.845,13.14,22.360001,,12.49,,40.540001,58.5,1229.3,19.777342,15.7375,,18.257999,,55.41,,10.315,106.989998,,3.652,,35.02,71.809998,51.380001,27.1,,50.75,63.8036,9.79,,,,17.655001,
2014-10-28,30.23,1.0557,7.18,,,13.105,13.85,23.07,,12.49,,41.5,58.372726,1229.4,20.189915,15.6625,,18.35,,55.470001,,10.3225,106.989998,,3.68,,36.48,73.220001,52.369999,28.280001,,51.59,63.926998,9.9,,,,17.655001,
2014-10-29,29.59,1.0471,6.9,,,13.055,13.94,22.99,,12.4,,41.18,58.554546,1224.9,19.849379,15.5325,,18.584,,55.990002,,10.41,106.988998,,3.65,,35.709999,77.25,52.955002,28.0,,52.209999,65.037697,9.975,,,,17.715,
2014-10-30,29.75,1.0459,6.95,,,12.895,14.13,23.33,,12.21,,42.110001,58.781818,1198.6,19.384415,15.38,,18.438,,56.700001,,10.6,106.989998,,3.651,,35.810001,73.900002,53.330002,28.6,,52.700001,64.667503,10.135,,,,17.665001,
2014-10-31,31.9,1.0384,7.15,,,12.875,15.02,23.549999,,12.1,,44.5,59.354546,1171.6,20.851343,15.62,,18.25,,57.209999,,10.63,106.996002,,3.7,,36.360001,74.099998,54.125,29.549999,,54.220001,65.778198,10.75,,,,17.92,
2014-11-03,31.620001,1.0353,7.21,,,12.775,14.84,23.77,,12.35,,45.330002,59.354546,1169.8,21.139488,15.6075,,17.986,,56.82,,10.6,106.989998,,3.75,,36.040001,73.900002,54.169998,29.08,,53.459999,65.6548,10.6325,,,,17.945,
2014-11-04,30.469999,1.0419,7.21,,,12.665,15.6,23.5,,12.15,,44.959999,58.872726,1167.7,20.537001,15.4975,,17.09,,56.599998,,10.6,106.988998,,3.75,,35.939999,73.559998,53.395,28.799999,,53.209999,64.667503,10.5425,,,,17.945,
2014-11-05,29.700001,1.0373,7.13,,,12.8,12.05,23.83,,12.45,,45.02,59.072727,1145.7,20.091682,15.6925,,17.580999,,57.310001,,10.575,106.995003,,3.75,,36.389999,73.510002,52.830002,29.09,,54.310001,64.667503,10.6525,,,,17.975,
2014-11-06,30.57,1.0273,7.14,,,13.01,11.41,23.65,,12.3,,44.970001,59.090908,1142.6,19.855927,15.9125,,17.695,,59.23,,10.6125,106.988998,,3.702,,37.110001,73.07,53.919998,29.25,,54.599998,64.790901,10.7475,,,,17.950001,
2014-11-07,30.27,1.0354,7.03,,,13.09,11.8,24.459999,,12.33,,44.82,59.209091,1169.8,19.79044,16.127501,,17.997,,59.380001,,11.095,106.988998,,3.685,,37.040001,73.449997,53.84,27.98,,53.5,63.680199,11.0,,,,17.940001,
2014-11-10,31.719999,1.0328,7.1,,,13.61,11.23,23.68,,12.0,,44.75,59.263638,1159.8,19.908318,16.002501,,18.292,,59.709999,,11.095,106.995003,,3.728,,37.279999,72.449997,54.605,28.01,,54.0,64.297203,11.0025,,,,17.950001,
2014-11-11,31.469999,1.0368,7.05,,,14.04,10.49,23.629999,,12.0,,44.130001,59.072727,1163.0,19.233791,16.165001,,17.749001,,59.66,,11.05,106.988998,,3.74,,37.349998,73.150002,52.775002,27.879999,,54.41,62.446098,11.0,,,,17.950001,
2014-11-12,28.08,1.0347,7.0,,,14.065,10.63,24.16,,12.0,,43.82,58.863636,1159.1,19.089718,16.1975,,17.823,,59.450001,,11.0575,106.992996,,3.77,,37.549999,72.370003,53.345001,27.25,,53.73,62.446098,11.035,,,,18.0,
2014-11-13,25.73,1.0379,7.46,,,13.9,10.64,23.889999,,12.02,,43.209999,58.727272,1161.5,18.388998,16.262501,,17.556999,,59.02,,10.875,106.988998,,3.75,,37.450001,73.769997,53.830002,26.49,,54.09,63.556801,10.7275,,,,18.1,
2014-11-14,26.93,1.0428,7.64,,,13.88,11.06,24.459999,,12.0,,43.580002,57.972729,1185.6,18.022266,16.254999,,17.496,,59.43,,11.0,106.988998,,3.95,,37.619999,74.050003,54.134998,26.719999,,54.330002,63.063099,10.705,,,,18.02,
2014-11-17,26.370001,1.0364,8.05,,,13.73,10.6,24.01,,11.68,,42.450001,58.754543,1183.5,17.94368,16.327499,,17.5,,59.080002,,10.98,106.982002,,4.199,,37.73,74.519997,54.205002,26.940001,,54.330002,63.680199,10.475,,,,18.07,
2014-11-18,27.360001,1.0437,8.05,,,13.6,11.09,24.25,,11.8,,41.98,59.0,1197.1,18.552717,16.487499,,17.631001,,59.23,,10.875,106.992996,,4.4,,38.209999,78.360001,53.705002,27.08,,54.639999,63.433399,10.58,,,,18.15,
2014-11-19,26.780001,1.045,7.94,,,13.69,10.7,22.99,,12.0,,41.43,59.363636,1193.9,18.388998,16.465,,17.577,,59.299999,,10.605,106.987999,,4.34,,37.34,77.029999,53.705002,26.91,,54.68,63.680199,10.4025,,,,18.200001,
2014-11-20,27.379999,1.0433,7.96,,,13.62,11.08,23.35,,13.71,,41.450001,59.209091,1190.9,19.050426,16.502501,,17.593,,58.900002,,11.075,106.989998,,4.45,,37.459999,77.129997,53.07,27.09,,54.779999,63.309898,10.46,,,,18.27,
2014-11-21,27.57,1.0316,8.02,,,13.905,11.48,23.67,,13.89,,41.779999,59.581818,1197.7,19.259987,16.627501,,18.15,,59.860001,,11.0125,106.987999,,4.48,,38.25,80.0,53.395,26.93,,56.0,65.161102,10.5925,,,,18.200001,
2014-11-24,27.790001,1.0347,7.98,,,13.945,11.56,23.639999,,13.91,,42.389999,59.681816,1195.7,19.148657,16.5975,,18.209999,,59.779999,,10.875,106.994003,,4.479,,38.400002,80.449997,53.334999,27.1,,56.110001,61.211899,10.5925,,,,18.120001,
2014-11-25,27.219999,1.0373,8.05,,,13.91,11.45,24.02,,13.29,,42.240002,59.954544,1197.1,19.070072,16.514999,,17.9,,60.200001,,11.185,106.987999,,4.539,,38.389999,80.690002,54.285,27.75,,56.130001,60.7183,10.6,,,,18.1,
2014-11-26,27.469999,1.0404,7.84,,,13.965,11.44,23.360001,,13.5,,42.880001,59.700001,1196.6,19.273085,16.535,,17.527,,60.240002,,11.1375,106.982002,,4.547,,38.540001,81.349998,56.294998,27.91,,55.610001,60.841702,10.62,,,,18.15,
2014-11-27,,1.0373,8.0,,,14.0,,,,13.3,,,59.890907,1175.5,,16.557501,,16.799999,,60.860001,,11.125,106.987999,,4.45,,,80.089996,,,,56.169998,60.594898,,,,,18.075001,
2014-11-28,24.290001,1.0354,8.01,,,14.15,10.51,22.799999,,13.67,,42.439999,59.709091,1175.5,18.441387,16.35,,15.318,,60.799999,,11.1725,106.994003,,4.49,,38.34,78.940002,56.610001,27.549999,,56.75,60.7183,10.535,,,,18.26,
2014-12-01,22.219999,1.0368,7.94,,,14.265,10.5,22.24,,14.08,,42.549999,60.227272,1218.1,16.92207,16.3125,,15.353,,60.790001,,11.0,106.995003,,4.5,,38.439999,80.739998,57.165001,27.059999,,56.450001,60.7183,10.2,,,,18.639999,
2014-12-02,23.209999,1.0285,7.92,,,14.205,11.65,22.299999,,14.02,,42.59,60.427273,1199.4,16.895874,16.3575,,15.6,,61.810001,,10.8125,106.995003,,4.455,,38.02,81.809998,56.625,27.469999,,56.59,60.4715,10.3,,,,18.855,
2014-12-03,23.200001,1.0231,7.92,,,14.525,12.2,22.76,,14.12,,42.540001,60.272728,1208.7,17.275703,16.625,,15.594,,62.240002,,10.8,106.988998,,4.4,,38.889999,81.519997,56.240002,28.1,,56.18,61.211899,10.4475,,,,18.799999,
2014-12-04,23.809999,1.0295,7.99,,,14.34,11.85,22.559999,,13.9,,43.66,59.454544,1207.7,17.007204,16.5,,15.1,,61.09,,11.0,106.988998,,4.368,,38.57,81.150002,57.035,27.6,,55.650002,61.088501,10.3475,,,,18.790001,
2014-12-05,24.93,1.022,8.03,,,14.355,12.86,22.780001,,13.96,,43.900002,59.381817,1190.4,16.935167,16.4025,,14.7,,61.299999,,10.8875,106.987999,,4.42,,38.59,82.260002,57.665001,27.99,,57.0,61.211899,10.4,,,,18.75,
2014-12-08,24.110001,1.0242,8.0,,,14.3,12.3,22.92,,13.85,,43.75,59.672726,1194.9,15.756385,16.3025,,14.339,,61.130001,,11.15,106.987999,,4.59,,37.82,81.339996,57.639999,27.09,,56.599998,59.730999,10.4725,,,,18.799999,
2014-12-09,24.15,1.0296,8.0,,,14.145,12.8,23.67,,13.72,,44.849998,59.127274,1232.0,16.011787,16.182501,,14.0,,58.740002,,11.2525,106.987,,4.534,,38.119999,81.5,57.029999,27.49,,55.849998,58.990501,10.7075,,,,18.52,
2014-12-10,23.09,1.0347,8.0,,,13.83,12.75,23.4,,13.95,,44.0,59.0,1229.4,15.56647,16.139999,,13.713,,59.139999,,11.6,106.987999,,4.664,,36.84,80.339996,56.314999,26.370001,,55.860001,58.990501,10.1975,,,,18.52,
2014-12-11,23.690001,1.0328,8.02,,,13.66,12.55,23.280001,,13.95,,43.93,58.681816,1225.6,15.370007,16.139999,,13.63,,58.75,,11.5,106.987999,,4.65,,36.98,78.129997,56.509998,26.66,,55.41,57.756401,10.3725,,,,18.5,
2014-12-12,23.01,1.0372,8.0,,,13.46,12.45,22.25,,13.74,,43.099998,57.69091,1222.5,15.101506,15.7875,,13.0,,58.220001,,11.3,106.987999,,4.69,,36.200001,76.739998,55.130001,25.83,,53.84,57.262798,10.1425,,,,18.299999,
2014-12-15,22.280001,1.0354,8.0,,,13.255,12.38,21.98,,13.51,,42.810001,57.672726,1207.7,15.232482,15.585,,12.85,,56.5,,11.15,106.987,,4.542,,36.240002,73.220001,54.77,25.790001,,52.830002,56.7691,10.25,,,,18.254999,
2014-12-16,22.02,1.0417,8.0,,,13.3,12.46,22.040001,,13.5,,42.650002,54.872726,1194.3,15.527177,15.8825,,13.558,,58.099998,,10.65,107.049004,,4.62,,36.27,71.989998,55.139999,25.98,,53.25,57.262798,10.3125,,,,18.055,
2014-12-17,21.620001,1.0277,8.0,,,13.095,13.44,22.35,,13.51,,43.5,54.299999,1194.5,16.024885,15.895,,13.94,,58.75,,10.795,106.992996,,4.599,,36.91,76.300003,56.724998,26.52,,52.889999,57.632999,10.3875,,,,18.200001,
2014-12-18,21.110001,1.0205,8.0,,,13.37,14.0,22.370001,,13.69,,43.689999,55.345455,1194.8,16.823837,16.172501,,14.906,,60.029999,,10.75,106.987,,4.6,,38.099998,76.730003,58.625,27.129999,,54.02,58.743698,10.595,,,,18.299999,
2014-12-19,21.91,1.0167,8.05,,,13.515,14.08,22.959999,,13.7,,43.450001,55.5,1196.0,16.863131,16.299999,,14.908,,60.369999,,10.9975,106.981003,,4.67,,38.59,74.769997,58.25,27.700001,,54.119999,58.496899,10.38,,,,18.1,
2014-12-22,22.370001,1.0164,8.01,,,13.6,14.6,22.059999,,13.53,,43.84,56.136364,1179.8,17.092339,16.290001,,14.904,,60.650002,,10.84,106.987,,4.69,,38.740002,75.339996,58.709999,27.690001,,54.369999,57.262798,10.5025,,,,18.1,
2014-12-23,22.610001,1.012,8.11,,,14.025,14.4,22.42,,13.12,,44.57,56.409088,1178.0,16.994106,16.5,,14.683,,61.009998,,10.8475,106.981003,,4.79,,38.720001,75.32,58.509998,28.120001,,54.52,56.275501,10.5275,,,,18.5,
2014-12-24,22.82,1.0142,8.0,,,13.89,14.38,22.549999,,12.9,,44.810001,56.381817,1173.5,17.0334,16.5725,,,,61.049999,,10.89,,,,,38.759998,76.0,58.625,28.18,,54.32,57.756401,10.5975,,,,18.719999,
2014-12-25,,1.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,23.440001,1.0124,,,,,14.82,22.700001,,,,44.939999,,1195.3,17.23641,,,,,,,,,,,,38.950001,,59.259998,28.32,,,,10.635,,,,,
2014-12-29,23.6,1.0103,7.57,,,13.625,14.3,22.889999,,12.7,,44.130001,56.227272,1181.9,17.111984,16.610001,,14.237,,61.84,,10.845,106.990997,,4.945,,38.860001,75.580002,59.674999,28.43,,54.869999,58.373501,10.7225,,,,18.715,
2014-12-30,23.65,1.0111,7.63,,,13.53,14.09,22.91,,13.15,,43.209999,55.790909,1200.4,16.850033,16.530001,,14.45,,61.099998,,10.9725,106.985001,,4.81,,38.43,75.400002,59.07,28.66,,54.0,59.977798,10.65,,,,19.0,
2014-12-31,24.190001,1.0057,7.92,,,13.815,14.29,22.559999,,12.9,,43.259998,55.972729,1184.1,16.915522,16.6525,,,,61.009998,,10.8775,,,,,38.07,76.5,58.290001,28.209999,,54.450001,58.743698,10.645,,,,19.01,
2015-01-01,,1.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,24.690001,0.9987,8.03,,,13.75,14.21,22.01,,13.4,,42.07,55.863636,1186.2,16.836935,16.355,,14.965,,60.869999,,11.0325,106.986,,4.933,,38.080002,78.720001,56.939999,27.940001,,53.860001,58.743698,10.6175,,,,19.120001,
2015-01-05,23.139999,0.993,8.0,,,13.54,13.88,20.26,,13.44,,42.189999,55.272728,1204.0,15.99869,16.15,,13.95,,60.200001,,11.135,106.980003,,4.85,,35.709999,76.739998,55.540001,26.83,,52.48,61.211899,10.4375,,,,19.219999,
2015-01-06,22.280001,0.99,7.62,,,13.505,12.94,19.860001,,13.3,,42.0,54.954544,1219.4,15.291421,16.0875,,13.73,,58.68,,11.2075,106.978996,,4.84,,35.5,74.400002,55.080002,26.379999,,52.32,57.632999,10.4125,,,,19.16,
2015-01-07,21.940001,0.9859,7.5,,,13.62,11.4,20.49,,13.28,,42.529999,54.554546,1210.7,15.618861,15.97,,14.567,,57.990002,,11.4875,106.985001,,4.8,,35.779999,73.860001,56.610001,26.42,,52.93,58.250099,10.3575,,,,19.24,
2015-01-08,22.9,0.9818,7.47,,,13.875,11.73,19.940001,,13.03,,43.23,55.781818,1208.5,16.81074,16.26,,14.833,,58.990002,,11.7375,106.989998,,4.8,,36.049999,75.669998,56.900002,26.67,,54.459999,58.743698,10.8475,,,,19.200001,
2015-01-09,22.9,0.986,7.37,,,13.56,11.53,18.25,,13.49,,43.16,55.454544,1216.1,16.699411,16.059999,,14.532,,59.220001,,11.4975,106.984001,,4.825,,35.369999,75.82,55.759998,26.65,,53.220001,58.373501,10.6325,,,,18.85,
2015-01-12,21.92,0.9853,7.34,,,13.25,10.91,17.83,,13.8,,43.419998,55.972729,1232.8,16.705959,16.0275,,14.0,,58.889999,,11.3725,106.983002,,4.87,,34.599998,75.160004,54.389999,26.540001,,54.209999,57.756401,10.4625,,,,19.1,
2015-01-13,22.280001,0.9803,7.38,,,13.82,11.03,17.6,,13.35,,44.130001,57.00909,1234.4,17.400131,15.95,,13.978,,59.540001,,11.37,106.983002,,4.85,,34.68,74.389999,54.110001,26.549999,,54.470001,57.262798,10.185,,,,19.0,
2015-01-14,22.16,0.9817,7.44,,,13.61,10.81,17.67,,13.11,,43.740002,56.936363,1234.5,17.603144,15.9075,,14.0,,59.360001,,11.6625,106.987,,4.85,,34.459999,70.160004,53.040001,25.85,,53.610001,57.756401,10.0475,,,,19.059999,
2015-01-15,21.389999,1.1652,7.4,,,13.7,10.27,17.32,,13.2,,43.099998,57.054546,1264.8,16.064178,16.1625,,15.016,,59.740002,,11.64,106.984001,,4.85,,34.220001,69.949997,53.0,25.02,,54.75,57.756401,9.6725,,,,19.1,
2015-01-16,21.290001,1.1662,7.4,,,14.1,10.78,17.02,,13.04,,44.490002,53.872726,1276.9,16.051081,16.360001,,15.1,,59.529999,,11.625,106.982002,,4.89,,34.470001,71.07,53.599998,25.559999,,55.619999,57.879799,9.92,,,,19.110001,
2015-01-19,,1.1368,7.33,,,14.49,,,,13.01,,,54.272728,1294.2,,16.577499,,15.1,,59.650002,,11.2425,106.982002,,4.921,,,71.010002,,,,55.720001,57.879799,,,,,19.65,
2015-01-20,19.209999,1.1419,7.25,,,14.325,10.6,16.940001,,13.0,,44.07,54.045452,1294.7,15.586117,16.932501,,15.09,,60.23,,11.25,106.982002,,4.9,,34.400002,71.260002,54.27,24.84,,56.380001,57.262798,9.9725,,,,19.700001,
2015-01-21,19.25,1.1626,7.0,,,14.215,10.43,16.68,,12.94,,44.119999,53.81818,1293.7,15.952849,17.764999,,15.016,,60.110001,,11.3175,106.982002,,4.88,,35.099998,72.230003,53.639999,25.32,,56.84,60.224701,10.11,,,,19.35,
2015-01-22,19.01,1.1478,7.04,,,14.14,11.01,17.16,,12.56,,45.869999,53.909088,1300.7,15.99869,18.01,,15.97,,60.75,,11.5325,106.976997,,4.92,,35.330002,72.0,54.009998,25.9,,57.720001,60.4715,10.2675,,,,19.450001,
2015-01-23,19.299999,1.1353,7.1,,,14.695,11.84,16.77,,12.84,,45.990002,53.636364,1292.6,16.136215,18.282499,,15.413,,61.669998,,11.5375,106.975998,,4.978,,35.169998,71.599998,54.380001,25.65,,60.0,58.126701,10.27,,,,19.6,
2015-01-26,19.969999,1.1076,6.85,,,14.98,12.11,16.530001,,12.7,,45.880001,54.090908,1279.4,16.588081,18.735001,,15.375,,63.299999,,11.625,106.975998,,4.93,,35.189999,73.410004,54.360001,25.76,,60.16,56.028702,10.56,,,,19.780001,
2015-01-27,20.360001,1.1074,6.84,,,14.805,12.13,16.49,,12.93,,45.389999,54.090908,1291.7,16.614277,18.445,,15.15,,62.049999,,11.7125,106.981003,,4.9,,34.740002,71.400002,54.240002,25.219999,,60.07,57.262798,10.6925,,,,19.709999,
2015-01-28,19.77,1.1045,6.6,,,14.4,12.09,16.610001,,12.9,,44.669998,54.536362,1285.9,15.861166,18.485001,,15.0,,63.619999,,11.7125,106.981003,,4.9,,34.259998,71.260002,54.139999,24.49,,59.880001,57.015999,10.38,,,,20.504999,
2015-01-29,19.809999,1.0825,6.58,,,14.845,12.98,16.889999,,12.8,,45.0,54.49091,1255.9,15.703995,18.4025,,14.634,,65.239998,,11.7125,106.983002,,4.9,,34.16,71.370003,54.619999,24.6,,60.16,56.522301,10.665,,,,20.5,
2015-01-30,20.389999,1.0857,6.69,,,14.74,12.39,16.879999,,12.61,,43.709999,55.154545,1279.2,15.795678,18.5425,,14.54,,64.099998,,11.6125,106.984001,,4.82,,34.099998,71.330002,52.77,24.75,,59.57,56.275501,10.6325,,,,21.145,
2015-02-02,21.32,1.077,6.88,,,14.765,13.17,16.540001,,12.8,,44.66,54.700001,1276.9,16.869678,18.727501,,16.098,,64.629997,,11.71,106.981003,,4.701,,34.740002,72.620003,54.049999,25.049999,,59.34,55.9053,10.8125,,,,21.049999,
